timestamp,broker,account,strategy,order_id,symbol,spread,fill_time_ms,reject_reason,latency_ms,slippage_pips,margin_used
2026-08-22T11:12:20.608425+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0107,XAUUSD,0.22,585,,27,0.7,48.73
2026-08-22T11:12:20.608430+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0108,XAUUSD,0.23,590,,28,0.8,48.23
2026-08-22T11:12:20.608433+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0109,XAUUSD,0.24,595,,29,0.9,47.73
2026-08-22T11:12:20.608436+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0110,XAUUSD,0.25,600,,30,1.0,52.23
2026-08-22T11:12:20.608438+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0111,XAUUSD,0.26,605,,31,1.1,51.73
2026-08-22T11:12:20.608441+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0112,XAUUSD,0.27,610,,32,1.2,51.23
2026-08-22T11:12:20.608445+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0113,XAUUSD,0.28,615,,33,1.3,50.73
2026-08-22T11:12:20.608448+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0114,XAUUSD,0.29,620,,34,1.4,50.23
2026-08-22T11:12:20.608450+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0115,XAUUSD,0.3,625,,35,1.5,49.73
2026-08-22T11:12:20.608453+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0116,XAUUSD,0.31,630,,36,1.6,49.23
2026-08-22T11:12:20.608456+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0117,XAUUSD,0.32,635,,37,1.7,48.73
2026-08-22T11:12:20.608458+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0118,XAUUSD,0.33,640,,38,1.8,48.23
2026-08-22T11:12:20.608461+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0119,XAUUSD,0.34,645,,39,1.9,47.73
2026-08-22T11:12:20.608464+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0120,XAUUSD,0.35,650,,10,0.0,52.23
2026-08-22T11:12:20.608466+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0121,XAUUSD,0.36,655,,11,0.1,51.73
2026-08-22T11:12:20.608469+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0122,XAUUSD,0.37,660,,12,0.2,51.23
2026-08-22T11:12:20.608473+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0123,XAUUSD,0.38,665,,13,0.3,50.73
2026-08-22T11:12:20.608476+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0124,XAUUSD,0.39,670,,14,0.4,50.23
2026-08-22T11:12:20.608479+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0125,XAUUSD,0.4,675,,15,0.5,49.73
2026-08-22T11:12:20.608481+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0126,XAUUSD,0.41,680,,16,0.6,49.23
2026-08-22T11:12:20.608484+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0127,XAUUSD,0.42,685,,17,0.7,48.73
2026-08-22T11:12:20.608487+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0128,XAUUSD,0.43,690,,18,0.8,48.23
2026-08-22T11:12:20.608489+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0129,XAUUSD,0.44,695,,19,0.9,47.73
2026-08-22T11:12:20.608493+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0130,XAUUSD,0.45,700,,20,1.0,52.23
2026-08-22T11:12:20.608496+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0131,XAUUSD,0.46,705,,21,1.1,51.73
2026-08-22T11:12:20.608499+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0132,XAUUSD,0.47,710,,22,1.2,51.23
2026-08-22T11:12:20.608503+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0133,XAUUSD,0.48,715,,23,1.3,50.73
2026-08-22T11:12:20.608505+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0134,XAUUSD,0.49,720,,24,1.4,50.23
2026-08-22T11:12:20.608508+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0135,XAUUSD,0.5,725,,25,1.5,49.73
2026-08-22T11:12:20.608511+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0136,XAUUSD,0.51,730,,26,1.6,49.23
2026-08-22T11:12:20.608514+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0137,XAUUSD,0.52,735,,27,1.7,48.73
2026-08-22T11:12:20.608516+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0138,XAUUSD,0.53,740,,28,1.8,48.23
2026-08-22T11:12:20.608519+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0139,XAUUSD,0.54,745,,29,1.9,47.73
2026-08-22T11:12:20.608524+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0140,XAUUSD,0.55,750,,30,0.0,52.23
2026-08-22T11:12:20.608527+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0141,XAUUSD,0.56,755,,31,0.1,51.73
2026-08-22T11:12:20.608530+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0142,XAUUSD,0.57,760,,32,0.2,51.23
2026-08-22T11:12:20.608542+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0143,XAUUSD,0.58,765,,33,0.3,50.73
2026-08-22T11:12:20.608545+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0144,XAUUSD,0.59,770,,34,0.4,50.23
2026-08-22T11:12:20.608548+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0145,XAUUSD,0.6,775,,35,0.5,49.73
2026-08-22T11:12:20.608550+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0146,XAUUSD,0.61,780,,36,0.6,49.23
2026-08-22T11:12:20.608553+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0147,XAUUSD,0.62,785,,37,0.7,48.73
2026-08-22T11:12:20.608556+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0148,XAUUSD,0.63,790,,38,0.8,48.23
2026-08-22T11:12:20.608559+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0149,XAUUSD,0.64,795,,39,0.9,47.73
2026-08-22T11:12:20.608561+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0150,XAUUSD,0.15,800,,10,1.0,52.23
2026-08-22T11:12:20.608564+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0151,XAUUSD,0.16,805,,11,1.1,51.73
2026-08-22T11:12:20.608567+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0152,XAUUSD,0.17,810,,12,1.2,51.23
2026-08-22T11:12:20.608571+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0153,XAUUSD,0.18,815,,13,1.3,50.73
2026-08-22T11:12:20.608573+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0154,XAUUSD,0.19,820,,14,1.4,50.23
2026-08-22T11:12:20.608576+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0155,XAUUSD,0.2,825,,15,1.5,49.73
2026-08-22T11:12:20.608579+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0156,XAUUSD,0.21,830,,16,1.6,49.23
2026-08-22T11:12:20.608581+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0157,XAUUSD,0.22,835,,17,1.7,48.73
2026-08-22T11:12:20.608584+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0158,XAUUSD,0.23,840,,18,1.8,48.23
2026-08-22T11:12:20.608587+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0159,XAUUSD,0.24,845,,19,1.9,47.73
2026-08-22T11:12:20.608590+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0160,XAUUSD,0.25,850,,20,0.0,52.23
2026-08-22T11:12:20.608592+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0161,XAUUSD,0.26,855,,21,0.1,51.73
2026-08-22T11:12:20.608595+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0162,XAUUSD,0.27,860,,22,0.2,51.23
2026-08-22T11:12:20.608599+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0163,XAUUSD,0.28,865,,23,0.3,50.73
2026-08-22T11:12:20.608602+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0164,XAUUSD,0.29,870,,24,0.4,50.23
2026-08-22T11:12:20.608604+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0165,XAUUSD,0.3,875,,25,0.5,49.73
2026-08-22T11:12:20.608607+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0166,XAUUSD,0.31,880,,26,0.6,49.23
2026-08-22T11:12:20.608610+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0167,XAUUSD,0.32,885,,27,0.7,48.73
2026-08-22T11:12:20.608612+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0168,XAUUSD,0.33,890,,28,0.8,48.23
2026-08-22T11:12:20.608615+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0169,XAUUSD,0.34,895,,29,0.9,47.73
2026-08-22T11:12:20.608618+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0170,XAUUSD,0.35,900,,30,1.0,52.23
2026-08-22T11:12:20.608622+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0171,XAUUSD,0.36,905,,31,1.1,51.73
2026-08-22T11:12:20.608626+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0172,XAUUSD,0.37,910,,32,1.2,51.23
2026-08-22T11:12:20.608630+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0173,XAUUSD,0.38,915,,33,1.3,50.73
2026-08-22T11:12:20.608632+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0174,XAUUSD,0.39,920,,34,1.4,50.23
2026-08-22T11:12:20.608635+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0175,XAUUSD,0.4,925,,35,1.5,49.73
2026-08-22T11:12:20.608638+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0176,XAUUSD,0.41,930,,36,1.6,49.23
2026-08-22T11:12:20.608640+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0177,XAUUSD,0.42,935,,37,1.7,48.73
2026-08-22T11:12:20.608643+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0178,XAUUSD,0.43,940,,38,1.8,48.23
2026-08-22T11:12:20.608646+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0179,XAUUSD,0.44,945,,39,1.9,47.73
2026-08-22T11:12:20.608648+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0180,XAUUSD,0.45,950,,10,0.0,52.23
2026-08-22T11:12:20.608653+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0181,XAUUSD,0.46,955,,11,0.1,51.73
2026-08-22T11:12:20.608656+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0182,XAUUSD,0.47,960,,12,0.2,51.23
2026-08-22T11:12:20.608660+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0183,XAUUSD,0.48,965,,13,0.3,50.73
2026-08-22T11:12:20.608662+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0184,XAUUSD,0.49,970,,14,0.4,50.23
2026-08-22T11:12:20.608665+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0185,XAUUSD,0.5,975,,15,0.5,49.73
2026-08-22T11:12:20.608668+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0186,XAUUSD,0.51,980,,16,0.6,49.23
2026-08-22T11:12:20.608671+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0187,XAUUSD,0.52,985,,17,0.7,48.73
2026-08-22T11:12:20.608673+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0188,XAUUSD,0.53,990,,18,0.8,48.23
2026-08-22T11:12:20.608676+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0189,XAUUSD,0.54,995,,19,0.9,47.73
2026-08-22T11:12:20.608679+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0190,XAUUSD,0.55,1000,,20,1.0,52.23
2026-08-22T11:12:20.608681+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0191,XAUUSD,0.56,1005,,21,1.1,51.73
2026-08-22T11:12:20.608684+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0192,XAUUSD,0.57,1010,,22,1.2,51.23
2026-08-22T11:12:20.608688+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0193,XAUUSD,0.58,1015,,23,1.3,50.73
2026-08-22T11:12:20.608691+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0194,XAUUSD,0.59,1020,INSUFFICIENT_MARGIN,24,1.4,50.23
2026-08-22T11:12:20.608693+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0195,XAUUSD,0.6,1025,,25,1.5,49.73
2026-08-22T11:12:20.608696+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0196,XAUUSD,0.61,1030,,26,1.6,49.23
2026-08-22T11:12:20.608699+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0197,XAUUSD,0.62,1035,,27,1.7,48.73
2026-08-22T11:12:20.608701+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0198,XAUUSD,0.63,1040,,28,1.8,48.23
2026-08-22T11:12:20.608704+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0199,XAUUSD,0.64,1045,,29,1.9,47.73
2026-08-22T11:12:20.608707+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0200,XAUUSD,0.15,50,,30,0.0,52.23
2026-08-22T11:12:20.608710+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0201,XAUUSD,0.16,55,,31,0.1,51.73
2026-08-22T11:12:20.608712+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0202,XAUUSD,0.17,60,,32,0.2,51.23
2026-08-22T11:12:20.608717+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0203,XAUUSD,0.18,65,,33,0.3,50.73
2026-08-22T11:12:20.608720+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0204,XAUUSD,0.19,70,,34,0.4,50.23
2026-08-22T11:12:20.608724+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0205,XAUUSD,0.2,75,,35,0.5,49.73
2026-08-22T11:12:20.608727+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0206,XAUUSD,0.21,80,,36,0.6,49.23
2026-08-22T11:12:20.608730+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0207,XAUUSD,0.22,85,,37,0.7,48.73
2026-08-22T11:12:20.608732+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0208,XAUUSD,0.23,90,,38,0.8,48.23
2026-08-22T11:12:20.608735+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0209,XAUUSD,0.24,95,,39,0.9,47.73
2026-08-22T11:12:20.608738+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0210,XAUUSD,0.25,100,,10,1.0,52.23
2026-08-22T11:12:20.608740+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0211,XAUUSD,0.26,105,,11,1.1,51.73
2026-08-22T11:12:20.608743+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0212,XAUUSD,0.27,110,,12,1.2,51.23
2026-08-22T11:12:20.608747+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0213,XAUUSD,0.28,115,,13,1.3,50.73
2026-08-22T11:12:20.608750+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0214,XAUUSD,0.29,120,,14,1.4,50.23
2026-08-22T11:12:20.608752+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0215,XAUUSD,0.3,125,,15,1.5,49.73
2026-08-22T11:12:20.608755+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0216,XAUUSD,0.31,130,,16,1.6,49.23
2026-08-22T11:12:20.608758+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0217,XAUUSD,0.32,135,,17,1.7,48.73
2026-08-22T11:12:20.608761+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0218,XAUUSD,0.33,140,,18,1.8,48.23
2026-08-22T11:12:20.608763+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0219,XAUUSD,0.34,145,,19,1.9,47.73
2026-08-22T11:12:20.608766+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0220,XAUUSD,0.35,150,,20,0.0,52.23
2026-08-22T11:12:20.608769+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0221,XAUUSD,0.36,155,,21,0.1,51.73
2026-08-22T11:12:20.608771+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0222,XAUUSD,0.37,160,,22,0.2,51.23
2026-08-22T11:12:20.608775+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0223,XAUUSD,0.38,165,,23,0.3,50.73
2026-08-22T11:12:20.608778+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0224,XAUUSD,0.39,170,,24,0.4,50.23
2026-08-22T11:12:20.608780+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0225,XAUUSD,0.4,175,,25,0.5,49.73
2026-08-22T11:12:20.608783+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0226,XAUUSD,0.41,180,,26,0.6,49.23
2026-08-22T11:12:20.608786+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0227,XAUUSD,0.42,185,,27,0.7,48.73
2026-08-22T11:12:20.608788+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0228,XAUUSD,0.43,190,,28,0.8,48.23
2026-08-22T11:12:20.608791+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0229,XAUUSD,0.44,195,,29,0.9,47.73
2026-08-22T11:12:20.608794+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0230,XAUUSD,0.45,200,,30,1.0,52.23
2026-08-22T11:12:20.608797+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0231,XAUUSD,0.46,205,,31,1.1,51.73
2026-08-22T11:12:20.608801+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0232,XAUUSD,0.47,210,,32,1.2,51.23
2026-08-22T11:12:20.608805+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0233,XAUUSD,0.48,215,,33,1.3,50.73
2026-08-22T11:12:20.608808+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0234,XAUUSD,0.49,220,,34,1.4,50.23
2026-08-22T11:12:20.608812+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0235,XAUUSD,0.5,225,,35,1.5,49.73
2026-08-22T11:12:20.608815+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0236,XAUUSD,0.51,230,,36,1.6,49.23
2026-08-22T11:12:20.608817+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0237,XAUUSD,0.52,235,,37,1.7,48.73
2026-08-22T11:12:20.608820+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0238,XAUUSD,0.53,240,,38,1.8,48.23
2026-08-22T11:12:20.608823+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0239,XAUUSD,0.54,245,,39,1.9,47.73
2026-08-22T11:12:20.608825+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0240,XAUUSD,0.55,250,,10,0.0,52.23
2026-08-22T11:12:20.608828+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0241,XAUUSD,0.56,255,,11,0.1,51.73
2026-08-22T11:12:20.608831+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0242,XAUUSD,0.57,260,,12,0.2,51.23
2026-08-22T11:12:20.608835+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0243,XAUUSD,0.58,265,,13,0.3,50.73
2026-08-22T11:12:20.608838+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0244,XAUUSD,0.59,270,,14,0.4,50.23
2026-08-22T11:12:20.608840+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0245,XAUUSD,0.6,275,,15,0.5,49.73
2026-08-22T11:12:20.608845+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0246,XAUUSD,0.61,280,,16,0.6,49.23
2026-08-22T11:12:20.608847+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0247,XAUUSD,0.62,285,,17,0.7,48.73
2026-08-22T11:12:20.608850+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0248,XAUUSD,0.63,290,,18,0.8,48.23
2026-08-22T11:12:20.608853+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0249,XAUUSD,0.64,295,,19,0.9,47.73
2026-08-22T11:12:20.608855+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0250,XAUUSD,0.15,300,,20,1.0,52.23
2026-08-22T11:12:20.608858+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0251,XAUUSD,0.16,305,,21,1.1,51.73
2026-08-22T11:12:20.608861+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0252,XAUUSD,0.17,310,,22,1.2,51.23
2026-08-22T11:12:20.608865+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0253,XAUUSD,0.18,315,,23,1.3,50.73
2026-08-22T11:12:20.608868+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0254,XAUUSD,0.19,320,,24,1.4,50.23
2026-08-22T11:12:20.608870+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0255,XAUUSD,0.2,325,,25,1.5,49.73
2026-08-22T11:12:20.608873+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0256,XAUUSD,0.21,330,,26,1.6,49.23
2026-08-22T11:12:20.608876+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0257,XAUUSD,0.22,335,,27,1.7,48.73
2026-08-22T11:12:20.608879+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0258,XAUUSD,0.23,340,,28,1.8,48.23
2026-08-22T11:12:20.608882+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0259,XAUUSD,0.24,345,,29,1.9,47.73
2026-08-22T11:12:20.608884+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0260,XAUUSD,0.25,350,,30,0.0,52.23
2026-08-22T11:12:20.608887+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0261,XAUUSD,0.26,355,,31,0.1,51.73
2026-08-22T11:12:20.608890+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0262,XAUUSD,0.27,360,,32,0.2,51.23
2026-08-22T11:12:20.608894+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0263,XAUUSD,0.28,365,,33,0.3,50.73
2026-08-22T11:12:20.608897+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0264,XAUUSD,0.29,370,,34,0.4,50.23
2026-08-22T11:12:20.608899+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0265,XAUUSD,0.3,375,,35,0.5,49.73
2026-08-22T11:12:20.608902+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0266,XAUUSD,0.31,380,,36,0.6,49.23
2026-08-22T11:12:20.608907+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0267,XAUUSD,0.32,385,,37,0.7,48.73
2026-08-22T11:12:20.608909+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0268,XAUUSD,0.33,390,,38,0.8,48.23
2026-08-22T11:12:20.608912+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0269,XAUUSD,0.34,395,,39,0.9,47.73
2026-08-22T11:12:20.608915+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0270,XAUUSD,0.35,400,,10,1.0,52.23
2026-08-22T11:12:20.608918+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0271,XAUUSD,0.36,405,,11,1.1,51.73
2026-08-22T11:12:20.608920+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0272,XAUUSD,0.37,410,,12,1.2,51.23
2026-08-22T11:12:20.608924+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0273,XAUUSD,0.38,415,,13,1.3,50.73
2026-08-22T11:12:20.608927+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0274,XAUUSD,0.39,420,,14,1.4,50.23
2026-08-22T11:12:20.608930+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0275,XAUUSD,0.4,425,,15,1.5,49.73
2026-08-22T11:12:20.608933+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0276,XAUUSD,0.41,430,,16,1.6,49.23
2026-08-22T11:12:20.608935+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0277,XAUUSD,0.42,435,,17,1.7,48.73
2026-08-22T11:12:20.608951+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0278,XAUUSD,0.43,440,,18,1.8,48.23
2026-08-22T11:12:20.608954+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0279,XAUUSD,0.44,445,,19,1.9,47.73
2026-08-22T11:12:20.608956+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0280,XAUUSD,0.45,450,,20,0.0,52.23
2026-08-22T11:12:20.608959+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0281,XAUUSD,0.46,455,,21,0.1,51.73
2026-08-22T11:12:20.608962+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0282,XAUUSD,0.47,460,,22,0.2,51.23
2026-08-22T11:12:20.608966+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0283,XAUUSD,0.48,465,,23,0.3,50.73
2026-08-22T11:12:20.608970+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0284,XAUUSD,0.49,470,,24,0.4,50.23
2026-08-22T11:12:20.608973+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0285,XAUUSD,0.5,475,,25,0.5,49.73
2026-08-22T11:12:20.608976+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0286,XAUUSD,0.51,480,,26,0.6,49.23
2026-08-22T11:12:20.608979+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0287,XAUUSD,0.52,485,,27,0.7,48.73
2026-08-22T11:12:20.608981+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0288,XAUUSD,0.53,490,,28,0.8,48.23
2026-08-22T11:12:20.608984+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0289,XAUUSD,0.54,495,,29,0.9,47.73
2026-08-22T11:12:20.608987+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0290,XAUUSD,0.55,500,,30,1.0,52.23
2026-08-22T11:12:20.608990+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0291,XAUUSD,0.56,505,INSUFFICIENT_MARGIN,31,1.1,51.73
2026-08-22T11:12:20.608993+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0292,XAUUSD,0.57,510,,32,1.2,51.23
2026-08-22T11:12:20.608996+00:00,oanda,PAPER,ULTRA_SCALPING,ORD-1-0293,XAUUSD,0.58,515,,33,1.3,50.73
